dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,Nx*c,V(mm鲁),P
11,1.4,7.5,14996.35 ,0.94 ,,,,,,,,,,,,,,,,,,
11,1.4,7.5,16728.03 ,0.93 ,,,,,,,,,,,,,,,,,,
11,1.6,7.5,16939.78 ,0.94 ,,,,,,,,,,,,,,,,,,
11,1.8,7.5,15376.00 ,0.96 ,,,,,,,,,,,,,,,,,,
11,2,7.5,15565.83 ,0.96 ,,,,,,,,,,,,,,,,,,
11,2,7.5,17363.27 ,0.95 ,,,,,,,,,,,,,,,,,,
11,2.2,7.5,15755.66 ,0.98 ,,,,,,,,,,,,,,,,,,
11,2.4,7.5,17786.76 ,0.98 ,,,,,,,,,,,,,,,,,,
11,1,5,8853.73 ,0.93 ,,,,,,,,,,,,,,,,,,
11,1,5,10009.57 ,0.93 ,,,,,,,,,,,,,,,,,,
11,1.2,5,8991.00 ,0.93 ,,,,,,,,,,,,,,,,,,
11,1.2,5,10164.76 ,0.93 ,,,,,,,,,,,,,,,,,,
11,1.4,5,9128.27 ,0.94 ,,,,,,,,,,,,,,,,,,
11,1.4,5,10319.95 ,0.94 ,,,,,,,,,,,,,,,,,,
11,1.6,5,9265.54 ,0.95 ,,,,,,,,,,,,,,,,,,
11,1.6,5,10475.14 ,0.95 ,,,,,,,,,,,,,,,,,,
11,1.8,5,9402.80 ,0.96 ,,,,,,,,,,,,,,,,,,
11,1.8,5,10630.32 ,0.96 ,,,,,,,,,,,,,,,,,,
11,2,5,10785.51 ,0.97 ,,,,,,,,,,,,,,,,,,
11,2.2,5,9677.34 ,0.98 ,,,,,,,,,,,,,,,,,,
11,2.2,5,10940.70 ,0.98 ,,,,,,,,,,,,,,,,,,
11,2.4,5,11095.88 ,0.99 ,,,,,,,,,,,,,,,,,,
11,1,6,9035.22 ,0.72 ,,,,,,,,,,,,,,,,,,
11,1.8,6,8120.52 ,0.67 ,,,,,,,,,,,,,,,,,,
11,1.8,6,9555.24 ,0.62 ,,,,,,,,,,,,,,,,,,
11,2.8,6,10205.25 ,0.59 ,,,,,,,,,,,,,,,,,,
11,3,6,8783.41 ,0.67 ,,,,,,,,,,,,,,,,,,
11,4.2,6,11115.27 ,0.59 ,,,,,,,,,,,,,,,,,,
11,4.4,6,9556.80 ,0.67 ,,,,,,,,,,,,,,,,,,
11,4.4,6,11245.28 ,0.60 ,,,,,,,,,,,,,,,,,,
11,6.4,6,10661.63 ,0.70 ,,,,,,,,,,,,,,,,,,
11,6.4,6,12545.31 ,0.64 ,,,,,,,,,,,,,,,,,,
11,6.6,6,10772.11 ,0.71 ,,,,,,,,,,,,,,,,,,
11,1,9,13172.81 ,0.98 ,,,,,,,,,,,,,,,,,,
11,2.8,9,14575.83 ,0.81 ,,,,,,,,,,,,,,,,,,
11,2.8,9,16849.75 ,0.73 ,,,,,,,,,,,,,,,,,,
11,4.2,9,15667.07 ,0.82 ,,,,,,,,,,,,,,,,,,
11,4.2,9,18111.23 ,0.73 ,,,,,,,,,,,,,,,,,,
11,4.4,9,15822.96 ,0.84 ,,,,,,,,,,,,,,,,,,
11,6,9,17070.09 ,0.86 ,,,,,,,,,,,,,,,,,,
11,6,9,19733.13 ,0.77 ,,,,,,,,,,,,,,,,,,
11,6.2,9,17225.98 ,0.88 ,,,,,,,,,,,,,,,,,,
11,1,6,9713.54 ,0.68 ,,,,,,,,,,,,,,,,,,
11,1.4,6,8597.39 ,0.67 ,,,,,,,,,,,,,,,,,,
11,1.8,6,10272.60 ,0.62 ,,,,,,,,,,,,,,,,,,
11,2.4,6,9198.60 ,0.65 ,,,,,,,,,,,,,,,,,,
11,2.4,6,10691.88 ,0.63 ,,,,,,,,,,,,,,,,,,
11,3,6,11111.17 ,0.64 ,,,,,,,,,,,,,,,,,,
11,3.2,6,9679.58 ,0.68 ,,,,,,,,,,,,,,,,,,
11,3.8,6,11670.23 ,0.67 ,,,,,,,,,,,,,,,,,,
11,4,6,10160.55 ,0.71 ,,,,,,,,,,,,,,,,,,
11,4.8,6,12369.04 ,0.70 ,,,,,,,,,,,,,,,,,,
11,5,6,10761.77 ,0.74 ,,,,,,,,,,,,,,,,,,
11,5,6,12508.81 ,0.71 ,,,,,,,,,,,,,,,,,,
11,5.2,6,10882.01 ,0.75 ,,,,,,,,,,,,,,,,,,
11,6,6,13207.62 ,0.75 ,,,,,,,,,,,,,,,,,,
11,6.2,6,13347.39 ,0.76 ,,,,,,,,,,,,,,,,,,
11,6.4,6,11603.47 ,0.80 ,,,,,,,,,,,,,,,,,,
11,6.4,6,13487.15 ,0.77 ,,,,,,,,,,,,,,,,,,
11,6.6,6,11723.71 ,0.81 ,,,,,,,,,,,,,,,,,,
11,1.2,9,16967.58 ,0.80 ,,,,,,,,,,,,,,,,,,
11,1.8,9,15410.61 ,0.81 ,,,,,,,,,,,,,,,,,,
11,2.2,9,17959.83 ,0.77 ,,,,,,,,,,,,,,,,,,
11,2.8,9,16281.27 ,0.82 ,,,,,,,,,,,,,,,,,,
11,2.8,9,18555.19 ,0.79 ,,,,,,,,,,,,,,,,,,
11,3,9,16455.40 ,0.84 ,,,,,,,,,,,,,,,,,,
11,3.4,9,19150.54 ,0.82 ,,,,,,,,,,,,,,,,,,
11,3.6,9,16977.79 ,0.87 ,,,,,,,,,,,,,,,,,,
11,3.6,9,19348.99 ,0.83 ,,,,,,,,,,,,,,,,,,
11,3.8,9,17151.92 ,0.88 ,,,,,,,,,,,,,,,,,,
11,4.2,9,19944.35 ,0.85 ,,,,,,,,,,,,,,,,,,
11,4.6,9,17848.45 ,0.91 ,,,,,,,,,,,,,,,,,,
11,5.6,9,18719.10 ,0.97 ,,,,,,,,,,,,,,,,,,
11,5.8,9,18893.24 ,0.98 ,,,,,,,,,,,,,,,,,,
11,1,6,10391.86 ,0.79 ,,,,,,,,,,,,,,,,,,
11,1.2,6,10541.39 ,0.79 ,,,,,,,,,,,,,,,,,,
11,1.6,6,9425.23 ,0.81 ,,,,,,,,,,,,,,,,,,
11,1.6,6,10840.43 ,0.80 ,,,,,,,,,,,,,,,,,,
11,1.8,6,10989.96 ,0.81 ,,,,,,,,,,,,,,,,,,
11,2,6,9685.24 ,0.83 ,,,,,,,,,,,,,,,,,,
11,2.2,6,11289.00 ,0.82 ,,,,,,,,,,,,,,,,,,
11,2.4,6,9945.24 ,0.84 ,,,,,,,,,,,,,,,,,,
11,2.4,6,11438.52 ,0.84 ,,,,,,,,,,,,,,,,,,
11,2.6,6,10075.25 ,0.86 ,,,,,,,,,,,,,,,,,,
11,2.8,6,11737.57 ,0.86 ,,,,,,,,,,,,,,,,,,
11,3,6,10335.25 ,0.88 ,,,,,,,,,,,,,,,,,,
11,3.4,6,10595.26 ,0.91 ,,,,,,,,,,,,,,,,,,
11,3.4,6,12186.14 ,0.89 ,,,,,,,,,,,,,,,,,,
11,3.6,6,10725.26 ,0.92 ,,,,,,,,,,,,,,,,,,
11,3.8,6,12485.19 ,0.92 ,,,,,,,,,,,,,,,,,,
11,4,6,10985.27 ,0.95 ,,,,,,,,,,,,,,,,,,
11,4,6,12634.71 ,0.93 ,,,,,,,,,,,,,,,,,,
11,4.2,6,11115.27 ,0.96 ,,,,,,,,,,,,,,,,,,
11,4.4,6,12933.76 ,0.95 ,,,,,,,,,,,,,,,,,,
11,4.6,6,11375.28 ,0.98 ,,,,,,,,,,,,,,,,,,
11,4.6,6,13083.28 ,0.96 ,,,,,,,,,,,,,,,,,,
11,4.8,6,11505.28 ,0.99 ,,,,,,,,,,,,,,,,,,
11,5,6,13382.33 ,0.98 ,,,,,,,,,,,,,,,,,,
11,5.2,6,13531.85 ,1.00 ,,,,,,,,,,,,,,,,,,
11,1.6,7,10082.69 ,0.90 ,,,,,,,,,,,,,,,,,,
11,3.4,7,11253.58 ,0.76 ,,,,,,,,,,,,,,,,,,
11,6.6,7,11170.37 ,0.91 ,,,,,,,,,,,,,,,,,,
11,6.6,7,13335.17 ,0.77 ,,,,,,,,,,,,,,,,,,
11,3.4,10.5,18507.34 ,0.97 ,,,,,,,,,,,,,,,,,,
11,1.2,7,9025.21 ,0.75 ,,,,,,,,,,,,,,,,,,
11,1.8,7,9383.83 ,0.69 ,,,,,,,,,,,,,,,,,,
11,2.4,7,11463.72 ,0.63 ,,,,,,,,,,,,,,,,,,
11,3.2,7,12026.36 ,0.63 ,,,,,,,,,,,,,,,,,,
11,3.4,7,10340.14 ,0.69 ,,,,,,,,,,,,,,,,,,
11,4.4,7,12870.32 ,0.67 ,,,,,,,,,,,,,,,,,,
11,4.6,7,11057.38 ,0.72 ,,,,,,,,,,,,,,,,,,
11,5.8,7,13854.93 ,0.71 ,,,,,,,,,,,,,,,,,,
11,6,7,11894.15 ,0.76 ,,,,,,,,,,,,,,,,,,
11,6,7,13995.59 ,0.72 ,,,,,,,,,,,,,,,,,,
11,6.2,7,12013.69 ,0.77 ,,,,,,,,,,,,,,,,,,
11,1.6,10.5,18809.54 ,0.80 ,,,,,,,,,,,,,,,,,,
11,2.2,10.5,19403.53 ,0.77 ,,,,,,,,,,,,,,,,,,
11,2.4,10.5,16956.24 ,0.85 ,,,,,,,,,,,,,,,,,,
11,3.2,10.5,17641.35 ,0.85 ,,,,,,,,,,,,,,,,,,
11,4.2,10.5,18497.72 ,0.88 ,,,,,,,,,,,,,,,,,,
11,4.4,10.5,18669.00 ,0.90 ,,,,,,,,,,,,,,,,,,
11,5.6,10.5,19696.65 ,0.94 ,,,,,,,,,,,,,,,,,,
11,5.8,10.5,19867.92 ,0.96 ,,,,,,,,,,,,,,,,,,
11,1,7,9692.39 ,0.83 ,,,,,,,,,,,,,,,,,,
11,1.2,7,11417.05 ,0.80 ,,,,,,,,,,,,,,,,,,
11,1.6,7,11719.49 ,0.80 ,,,,,,,,,,,,,,,,,,
11,1.8,7,10212.79 ,0.83 ,,,,,,,,,,,,,,,,,,
11,2,7,12021.93 ,0.81 ,,,,,,,,,,,,,,,,,,
11,2.2,7,10472.99 ,0.85 ,,,,,,,,,,,,,,,,,,
11,2.4,7,12324.36 ,0.83 ,,,,,,,,,,,,,,,,,,
11,2.6,7,10733.18 ,0.86 ,,,,,,,,,,,,,,,,,,
11,3,7,12778.02 ,0.87 ,,,,,,,,,,,,,,,,,,
11,3.2,7,11123.48 ,0.90 ,,,,,,,,,,,,,,,,,,
11,3.4,7,13080.46 ,0.89 ,,,,,,,,,,,,,,,,,,
11,3.6,7,11383.68 ,0.92 ,,,,,,,,,,,,,,,,,,
11,3.6,7,13231.68 ,0.91 ,,,,,,,,,,,,,,,,,,
11,3.8,7,11513.78 ,0.94 ,,,,,,,,,,,,,,,,,,
11,4.2,7,13685.34 ,0.94 ,,,,,,,,,,,,,,,,,,
11,4.4,7,11904.08 ,0.97 ,,,,,,,,,,,,,,,,,,
11,4.4,7,13836.56 ,0.95 ,,,,,,,,,,,,,,,,,,
11,4.6,7,12034.18 ,0.98 ,,,,,,,,,,,,,,,,,,
11,4.8,7,14139.00 ,0.97 ,,,,,,,,,,,,,,,,,,
11,5,7,14290.21 ,0.98 ,,,,,,,,,,,,,,,,,,
11,5.2,7,14441.43 ,0.99 ,,,,,,,,,,,,,,,,,,
11,1.8,8,11686.26 ,0.76 ,,,,,,,,,,,,,,,,,,
11,3.2,8,12665.95 ,0.70 ,,,,,,,,,,,,,,,,,,
11,3.4,8,10727.02 ,0.84 ,,,,,,,,,,,,,,,,,,
11,5.2,8,14065.50 ,0.70 ,,,,,,,,,,,,,,,,,,
11,5.4,8,11899.37 ,0.82 ,,,,,,,,,,,,,,,,,,
11,5.4,8,14205.45 ,0.71 ,,,,,,,,,,,,,,,,,,
11,1.2,8,12180.87 ,0.77 ,,,,,,,,,,,,,,,,,,
11,1.8,8,10737.70 ,0.78 ,,,,,,,,,,,,,,,,,,
11,2.2,8,12937.45 ,0.75 ,,,,,,,,,,,,,,,,,,
11,2.4,8,11123.48 ,0.79 ,,,,,,,,,,,,,,,,,,
11,2.8,8,13391.40 ,0.76 ,,,,,,,,,,,,,,,,,,
11,3,8,11509.27 ,0.80 ,,,,,,,,,,,,,,,,,,
11,3.6,8,13996.66 ,0.79 ,,,,,,,,,,,,,,,,,,
11,3.8,8,12023.65 ,0.83 ,,,,,,,,,,,,,,,,,,
11,4.4,8,14601.92 ,0.82 ,,,,,,,,,,,,,,,,,,
11,4.6,8,14753.23 ,0.83 ,,,,,,,,,,,,,,,,,,
11,4.8,8,12666.63 ,0.87 ,,,,,,,,,,,,,,,,,,
11,5,8,12795.22 ,0.88 ,,,,,,,,,,,,,,,,,,
11,5.6,8,15509.81 ,0.87 ,,,,,,,,,,,,,,,,,,
11,5.8,8,15661.12 ,0.89 ,,,,,,,,,,,,,,,,,,
11,6,8,13438.20 ,0.93 ,,,,,,,,,,,,,,,,,,
11,6,8,15812.44 ,0.90 ,,,,,,,,,,,,,,,,,,
11,6.2,8,13566.79 ,0.94 ,,,,,,,,,,,,,,,,,,
11,2.2,12,19692.55 ,0.98 ,,,,,,,,,,,,,,,,,,
11,1,9,10604.01 ,0.93 ,,,,,,,,,,,,,,,,,,
11,1,9,12659.05 ,0.85 ,,,,,,,,,,,,,,,,,,
11,1.8,9,11105.97 ,0.82 ,,,,,,,,,,,,,,,,,,
11,2.8,9,11733.43 ,0.78 ,,,,,,,,,,,,,,,,,,
11,2.8,9,14007.35 ,0.70 ,,,,,,,,,,,,,,,,,,
11,4,9,14906.21 ,0.69 ,,,,,,,,,,,,,,,,,,
11,4.2,9,12611.87 ,0.79 ,,,,,,,,,,,,,,,,,,
11,4.2,9,15056.03 ,0.71 ,,,,,,,,,,,,,,,,,,
11,6,9,16404.33 ,0.74 ,,,,,,,,,,,,,,,,,,
11,6.2,9,13866.78 ,0.83 ,,,,,,,,,,,,,,,,,,
11,6.2,9,16554.14 ,0.75 ,,,,,,,,,,,,,,,,,,
11,6.4,9,13992.27 ,0.85 ,,,,,,,,,,,,,,,,,,
11,1,9,13686.57 ,0.92 ,,,,,,,,,,,,,,,,,,
11,1.4,9,11906.83 ,0.93 ,,,,,,,,,,,,,,,,,,
11,1.8,9,12182.13 ,0.95 ,,,,,,,,,,,,,,,,,,
11,2.2,9,12457.43 ,0.96 ,,,,,,,,,,,,,,,,,,
11,2.2,9,14658.39 ,0.94 ,,,,,,,,,,,,,,,,,,
11,2.6,9,14982.34 ,0.95 ,,,,,,,,,,,,,,,,,,
11,2.8,9,12870.39 ,0.98 ,,,,,,,,,,,,,,,,,,
11,3,9,15306.28 ,0.98 ,,,,,,,,,,,,,,,,,,
11,3.2,9,15468.25 ,1.00 ,,,,,,,,,,,,,,,,,,
11,2.2,10,15248.22 ,0.74 ,,,,,,,,,,,,,,,,,,
11,3.2,10,13441.59 ,0.80 ,,,,,,,,,,,,,,,,,,
11,4.2,10,16844.89 ,0.76 ,,,,,,,,,,,,,,,,,,
11,4.4,10,14244.08 ,0.83 ,,,,,,,,,,,,,,,,,,
11,5.6,10,17962.56 ,0.80 ,,,,,,,,,,,,,,,,,,
11,5.8,10,15180.31 ,0.87 ,,,,,,,,,,,,,,,,,,
11,5.8,10,18122.23 ,0.81 ,,,,,,,,,,,,,,,,,,
11,6,10,15314.05 ,0.88 ,,,,,,,,,,,,,,,,,,
12,5.6,2,7798.68 ,0.80 ,,,,,,,,,,,,,,,,,,
12,5.6,2,8842.68 ,0.72 ,,,,,,,,,,,,,,,,,,
12,5.8,2,7902.66 ,0.83 ,,,,,,,,,,,,,,,,,,
12,5.8,2,8960.58 ,0.73 ,,,,,,,,,,,,,,,,,,
12,5.6,3,11137.15 ,0.97 ,,,,,,,,,,,,,,,,,,
12,5.6,3,12378.75 ,0.87 ,,,,,,,,,,,,,,,,,,
12,5.8,3,11276.37 ,0.99 ,,,,,,,,,,,,,,,,,,
12,4.8,2,7876.91 ,0.63 ,,,,,,,,,,,,,,,,,,
12,4.8,2,8865.23 ,0.58 ,,,,,,,,,,,,,,,,,,
12,5,2,7987.85 ,0.65 ,,,,,,,,,,,,,,,,,,
12,5,2,8990.09 ,0.59 ,,,,,,,,,,,,,,,,,,
12,4.6,3,12478.08 ,0.71 ,,,,,,,,,,,,,,,,,,
12,4.8,3,11464.93 ,0.78 ,,,,,,,,,,,,,,,,,,
12,4.8,3,12644.45 ,0.72 ,,,,,,,,,,,,,,,,,,
12,2.6,2,7074.14 ,0.62 ,,,,,,,,,,,,,,,,,,
12,2.6,2,7909.34 ,0.58 ,,,,,,,,,,,,,,,,,,
12,4,2,7899.46 ,0.54 ,,,,,,,,,,,,,,,,,,
12,4,2,8832.10 ,0.51 ,,,,,,,,,,,,,,,,,,
12,6,2,10150.32 ,0.48 ,,,,,,,,,,,,,,,,,,
12,6.2,2,9196.39 ,0.53 ,,,,,,,,,,,,,,,,,,
12,6.2,2,10282.15 ,0.49 ,,,,,,,,,,,,,,,,,,
12,2.6,3,10562.14 ,0.80 ,,,,,,,,,,,,,,,,,,
12,4,3,11699.60 ,0.71 ,,,,,,,,,,,,,,,,,,
12,4,3,12817.04 ,0.67 ,,,,,,,,,,,,,,,,,,
12,5.8,3,14419.17 ,0.62 ,,,,,,,,,,,,,,,,,,
12,6,3,13324.54 ,0.68 ,,,,,,,,,,,,,,,,,,
12,6,3,14597.18 ,0.63 ,,,,,,,,,,,,,,,,,,
12,1.4,2,7494.25 ,0.65 ,,,,,,,,,,,,,,,,,,
12,2.2,2,7242.02 ,0.56 ,,,,,,,,,,,,,,,,,,
12,2.2,2,8049.38 ,0.53 ,,,,,,,,,,,,,,,,,,
12,3.2,2,7866.33 ,0.50 ,,,,,,,,,,,,,,,,,,
12,3.2,2,8743.29 ,0.48 ,,,,,,,,,,,,,,,,,,
12,4.6,2,8740.37 ,0.49 ,,,,,,,,,,,,,,,,,,
12,4.6,2,9714.77 ,0.46 ,,,,,,,,,,,,,,,,,,
12,6.2,2,10825.03 ,0.46 ,,,,,,,,,,,,,,,,,,
12,6.4,2,9864.13 ,0.50 ,,,,,,,,,,,,,,,,,,
12,6.4,2,10963.81 ,0.47 ,,,,,,,,,,,,,,,,,,
12,6.6,2,9988.99 ,0.51 ,,,,,,,,,,,,,,,,,,
12,1.4,3,10273.93 ,0.90 ,,,,,,,,,,,,,,,,,,
12,3.2,3,11841.14 ,0.69 ,,,,,,,,,,,,,,,,,,
12,3.2,3,12896.50 ,0.66 ,,,,,,,,,,,,,,,,,,
12,4.4,3,14034.43 ,0.62 ,,,,,,,,,,,,,,,,,,
12,4.6,3,13060.08 ,0.67 ,,,,,,,,,,,,,,,,,,
12,6,3,14279.02 ,0.65 ,,,,,,,,,,,,,,,,,,
12,6,3,15551.66 ,0.62 ,,,,,,,,,,,,,,,,,,
12,6.2,3,14453.16 ,0.67 ,,,,,,,,,,,,,,,,,,
12,1.8,2,7382.05 ,0.56 ,,,,,,,,,,,,,,,,,,
12,2.4,2,8598.80 ,0.47 ,,,,,,,,,,,,,,,,,,
12,3.4,2,8436.63 ,0.49 ,,,,,,,,,,,,,,,,,,
12,3.4,2,9327.51 ,0.47 ,,,,,,,,,,,,,,,,,,
12,4.4,2,9095.75 ,0.48 ,,,,,,,,,,,,,,,,,,
12,4.4,2,10056.23 ,0.46 ,,,,,,,,,,,,,,,,,,
12,4.6,2,9227.57 ,0.49 ,,,,,,,,,,,,,,,,,,
12,5.8,2,11076.42 ,0.48 ,,,,,,,,,,,,,,,,,,
12,6,2,10150.32 ,0.51 ,,,,,,,,,,,,,,,,,,
12,6,2,11222.16 ,0.49 ,,,,,,,,,,,,,,,,,,
12,6.2,2,10282.15 ,0.52 ,,,,,,,,,,,,,,,,,,
12,1.2,3,10774.92 ,0.90 ,,,,,,,,,,,,,,,,,,
12,2.4,3,11889.56 ,0.70 ,,,,,,,,,,,,,,,,,,
12,3.2,3,12632.66 ,0.67 ,,,,,,,,,,,,,,,,,,
12,3.2,3,13688.02 ,0.64 ,,,,,,,,,,,,,,,,,,
12,4.2,3,13561.53 ,0.66 ,,,,,,,,,,,,,,,,,,
12,4.2,3,14694.49 ,0.64 ,,,,,,,,,,,,,,,,,,
12,5.4,3,15902.26 ,0.64 ,,,,,,,,,,,,,,,,,,
12,5.6,3,14861.95 ,0.68 ,,,,,,,,,,,,,,,,,,
12,5.6,3,16103.55 ,0.65 ,,,,,,,,,,,,,,,,,,
12,5.8,3,15047.73 ,0.69 ,,,,,,,,,,,,,,,,,,
12,7,3,17512.61 ,0.67 ,,,,,,,,,,,,,,,,,,
12,7.2,3,16348.15 ,0.71 ,,,,,,,,,,,,,,,,,,
12,7.2,3,17713.91 ,0.68 ,,,,,,,,,,,,,,,,,,
12,5.6,3,8033.15 ,0.79 ,,,,,,,,,,,,,,,,,,
12,5.6,3,9274.75 ,0.69 ,,,,,,,,,,,,,,,,,,
12,5.8,3,8133.57 ,0.82 ,,,,,,,,,,,,,,,,,,
12,5.4,4.5,13129.18 ,0.81 ,,,,,,,,,,,,,,,,,,
12,5.6,4.5,11712.96 ,0.94 ,,,,,,,,,,,,,,,,,,
12,5.6,4.5,13280.96 ,0.83 ,,,,,,,,,,,,,,,,,,
12,5.8,4.5,11846.82 ,0.97 ,,,,,,,,,,,,,,,,,,
12,1,3,6165.94 ,0.90 ,,,,,,,,,,,,,,,,,,
12,1,3,7050.58 ,0.87 ,,,,,,,,,,,,,,,,,,
12,2,3,6706.81 ,0.69 ,,,,,,,,,,,,,,,,,,
12,2,3,7669.05 ,0.64 ,,,,,,,,,,,,,,,,,,
12,3.4,3,7464.03 ,0.58 ,,,,,,,,,,,,,,,,,,
12,3.4,3,8534.91 ,0.53 ,,,,,,,,,,,,,,,,,,
12,5.6,3,9895.55 ,0.50 ,,,,,,,,,,,,,,,,,,
12,5.8,3,8762.13 ,0.56 ,,,,,,,,,,,,,,,,,,
12,5.8,3,10019.25 ,0.51 ,,,,,,,,,,,,,,,,,,
12,2,4.5,11482.96 ,0.79 ,,,,,,,,,,,,,,,,,,
12,3.4,4.5,11268.63 ,0.72 ,,,,,,,,,,,,,,,,,,
12,3.4,4.5,12639.51 ,0.66 ,,,,,,,,,,,,,,,,,,
12,5.4,4.5,14291.74 ,0.61 ,,,,,,,,,,,,,,,,,,
12,5.6,4.5,12888.96 ,0.69 ,,,,,,,,,,,,,,,,,,
12,5.6,4.5,14456.96 ,0.62 ,,,,,,,,,,,,,,,,,,
12,1.4,3,6840.13 ,0.59 ,,,,,,,,,,,,,,,,,,
12,1.4,3,7755.81 ,0.56 ,,,,,,,,,,,,,,,,,,
12,2.2,3,7303.87 ,0.51 ,,,,,,,,,,,,,,,,,,
12,2.2,3,8281.63 ,0.48 ,,,,,,,,,,,,,,,,,,
12,3.2,3,7883.54 ,0.48 ,,,,,,,,,,,,,,,,,,
12,3.2,3,8938.90 ,0.45 ,,,,,,,,,,,,,,,,,,
12,4.6,3,8695.08 ,0.47 ,,,,,,,,,,,,,,,,,,
12,4.6,3,9859.08 ,0.44 ,,,,,,,,,,,,,,,,,,
12,4.8,3,8811.01 ,0.48 ,,,,,,,,,,,,,,,,,,
12,6.4,3,9738.49 ,0.49 ,,,,,,,,,,,,,,,,,,
12,6.4,3,11042.17 ,0.45 ,,,,,,,,,,,,,,,,,,
12,6.6,3,9854.42 ,0.50 ,,,,,,,,,,,,,,,,,,
12,6.6,3,11173.62 ,0.46 ,,,,,,,,,,,,,,,,,,
12,1.4,4.5,10689.37 ,0.78 ,,,,,,,,,,,,,,,,,,
12,3.2,4.5,12136.05 ,0.60 ,,,,,,,,,,,,,,,,,,
12,3.2,4.5,13489.01 ,0.57 ,,,,,,,,,,,,,,,,,,
12,4.4,4.5,14560.99 ,0.55 ,,,,,,,,,,,,,,,,,,
12,4.6,4.5,13261.25 ,0.60 ,,,,,,,,,,,,,,,,,,
12,6,4.5,15990.28 ,0.56 ,,,,,,,,,,,,,,,,,,
12,6.2,4.5,14547.19 ,0.62 ,,,,,,,,,,,,,,,,,,
12,6.2,4.5,16168.95 ,0.57 ,,,,,,,,,,,,,,,,,,
12,6.4,4.5,14707.93 ,0.63 ,,,,,,,,,,,,,,,,,,
12,1.4,3,7297.97 ,0.53 ,,,,,,,,,,,,,,,,,,
12,1.8,3,7545.36 ,0.47 ,,,,,,,,,,,,,,,,,,
12,1.8,3,8492.08 ,0.46 ,,,,,,,,,,,,,,,,,,
12,2.4,3,8909.72 ,0.42 ,,,,,,,,,,,,,,,,,,
12,3.2,3,8411.22 ,0.44 ,,,,,,,,,,,,,,,,,,
12,3.2,3,9466.58 ,0.42 ,,,,,,,,,,,,,,,,,,
12,3.4,3,8534.91 ,0.45 ,,,,,,,,,,,,,,,,,,
12,4.2,3,9029.69 ,0.45 ,,,,,,,,,,,,,,,,,,
12,4.2,3,10162.65 ,0.43 ,,,,,,,,,,,,,,,,,,
12,4.4,3,9153.39 ,0.46 ,,,,,,,,,,,,,,,,,,
12,4.4,3,10301.87 ,0.44 ,,,,,,,,,,,,,,,,,,
12,5.6,3,9895.55 ,0.48 ,,,,,,,,,,,,,,,,,,
12,5.6,3,11137.15 ,0.46 ,,,,,,,,,,,,,,,,,,
12,5.8,3,10019.25 ,0.49 ,,,,,,,,,,,,,,,,,,
12,7,3,12111.65 ,0.49 ,,,,,,,,,,,,,,,,,,
12,7.2,3,10885.11 ,0.52 ,,,,,,,,,,,,,,,,,,
12,7.2,3,12250.87 ,0.49 ,,,,,,,,,,,,,,,,,,
12,1.8,4.5,11931.49 ,0.64 ,,,,,,,,,,,,,,,,,,
12,2.4,4.5,12454.04 ,0.60 ,,,,,,,,,,,,,,,,,,
12,3,4.5,12976.59 ,0.58 ,,,,,,,,,,,,,,,,,,
12,3,4.5,14311.63 ,0.56 ,,,,,,,,,,,,,,,,,,
12,3.8,4.5,15080.04 ,0.56 ,,,,,,,,,,,,,,,,,,
12,4,4.5,13847.50 ,0.59 ,,,,,,,,,,,,,,,,,,
12,4,4.5,15272.14 ,0.57 ,,,,,,,,,,,,,,,,,,
12,5,4.5,16232.65 ,0.59 ,,,,,,,,,,,,,,,,,,
12,5.2,4.5,14892.60 ,0.62 ,,,,,,,,,,,,,,,,,,
12,5.2,4.5,16424.76 ,0.60 ,,,,,,,,,,,,,,,,,,
12,5.4,4.5,15066.78 ,0.64 ,,,,,,,,,,,,,,,,,,
12,6.4,4.5,17577.37 ,0.62 ,,,,,,,,,,,,,,,,,,
12,6.6,4.5,16111.87 ,0.66 ,,,,,,,,,,,,,,,,,,
12,6.6,4.5,17769.47 ,0.63 ,,,,,,,,,,,,,,,,,,
12,6.8,4.5,16286.05 ,0.67 ,,,,,,,,,,,,,,,,,,
12,6.8,4.5,17961.57 ,0.64 ,,,,,,,,,,,,,,,,,,
12,7,4.5,16460.24 ,0.68 ,,,,,,,,,,,,,,,,,,
12,1,3,8377.54 ,0.54 ,,,,,,,,,,,,,,,,,,
12,1.4,3,7755.81 ,0.51 ,,,,,,,,,,,,,,,,,,
12,1.4,3,8671.49 ,0.50 ,,,,,,,,,,,,,,,,,,
12,1.8,3,8018.72 ,0.48 ,,,,,,,,,,,,,,,,,,
12,1.8,3,8965.44 ,0.48 ,,,,,,,,,,,,,,,,,,
12,2.2,3,9259.39 ,0.46 ,,,,,,,,,,,,,,,,,,
12,2.8,3,8675.99 ,0.48 ,,,,,,,,,,,,,,,,,,
12,2.8,3,9700.31 ,0.47 ,,,,,,,,,,,,,,,,,,
12,3.4,3,9070.35 ,0.49 ,,,,,,,,,,,,,,,,,,
12,3.4,3,10141.23 ,0.48 ,,,,,,,,,,,,,,,,,,
12,4.2,3,9596.17 ,0.51 ,,,,,,,,,,,,,,,,,,
12,4.2,3,10729.13 ,0.50 ,,,,,,,,,,,,,,,,,,
